date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:47:58	4849/4849	---M--	200	added ('OK')	image/png	etag:%225ed97239-192c%22	https://elpais.bo/apple-icon-152x152.png	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/apple-icon-152x152.png	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:47:58	6144/6144	---M--	200	added ('OK')	image/png	etag:%225ed97239-1f38%22	https://elpais.bo/apple-icon-180x180.png	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/apple-icon-180x180.png	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:47:58	6281/6281	---M--	200	added ('OK')	image/png	etag:%225ed97239-1d95%22	https://elpais.bo/android-icon-192x192.png	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/android-icon-192x192.png	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:47:59	723/723	---M--	200	added ('OK')	image/png	etag:%225ed97239-61b%22	https://elpais.bo/favicon-32x32.png	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/favicon-32x32.png	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:47:59	2578/2578	---M--	200	added ('OK')	image/png	etag:%225ed97239-e0e%22	https://elpais.bo/favicon-96x96.png	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/favicon-96x96.png	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:47:59	442/442	---M--	200	added ('OK')	image/png	etag:%225ed97239-49d%22	https://elpais.bo/favicon-16x16.png	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/favicon-16x16.png	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:00	6050/6050	---M--	200	added ('OK')	image/png	etag:%225ed97239-17a2%22	https://elpais.bo/ms-icon-144x144.png	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/ms-icon-144x144.png	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:00	516/516	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Mar%202024%2000:48:03%20GMT	https://elpais.bo/nacional/icon.png	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/nacional/icon.png	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:01	263198/263198	---M-Z	200	added ('OK')	text/css	etag:W/%224041e-PnResHqvxh/EBkpeKXHeq51wfjw%22	https://cdn.jsdelivr.net/npm/uikit@3.2.7/dist/css/uikit.min.css	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/cdn.jsdelivr.net/npm/uikit@3.2.7/dist/css/uikit.min.css	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:02	52789/52789	---M-Z	200	added ('OK')	text/css	etag:%225eb03d2a-ce35%22	https://cdnjs.cloudflare.com/ajax/libs/animate.css/3.5.2/animate.min.css	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/cdnjs.cloudflare.com/ajax/libs/animate.css/3.5.2/animate.min.css	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:02	11893/11893	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2023%20Mar%202024%2000:48:05%20GMT	https://kit.fontawesome.com/66ada8cc65.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/kit.fontawesome.com/66ada8cc65.js	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:02	1307/1307	---M-Z	200	added ('OK')	text/css	etag:W/%2251b-yj9O6q8jhNkh2l6UUvEAM75M8Tk%22	https://cdn.jsdelivr.net/jquery.jssocials/1.4.0/jssocials.css	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/cdn.jsdelivr.net/jquery.jssocials/1.4.0/jssocials.css	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:03	3745/3745	---M-Z	200	added ('OK')	text/css	etag:W/%22ea1-ctp+1BVGLJNw5mnQ7wNve8GsY7o%22	https://cdn.jsdelivr.net/jquery.jssocials/1.4.0/jssocials-theme-flat.css	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/cdn.jsdelivr.net/jquery.jssocials/1.4.0/jssocials-theme-flat.css	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:03	19778/19778	---M-Z	200	added ('OK')	text/css	etag:%225eb03cf2-4d42%22	https://cdnjs.cloudflare.com/ajax/libs/Swiper/4.5.0/css/swiper.min.css	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/cdnjs.cloudflare.com/ajax/libs/Swiper/4.5.0/css/swiper.min.css	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:03	2532/2532	---MCZ	200	added ('OK')	text/css	etag:W/%221dc09d84-9e4%22	https://elpais.bo/node_modules/lightbox2/dist/css/lightbox.min.css	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/node_modules/lightbox2/dist/css/lightbox.min.css	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:03	23509/23509	---MCZ	200	added ('OK')	text/css	etag:W/%221dc09d84-755d%22	https://elpais.bo/node_modules/%40sweetalert2/theme-minimal/minimal.css	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/node_modules/@sweetalert2/theme-minimal/minimal.css	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:04	3351/3351	---MCZ	200	added ('OK')	text/css	etag:W/%221dc09d84-d17%22	https://elpais.bo/node_modules/owl.carousel/dist/assets/owl.carousel.min.css	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/node_modules/owl.carousel/dist/assets/owl.carousel.min.css	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:04	926/926	---MCZ	200	added ('OK')	text/css	etag:W/%225ed97239-520%22	https://elpais.bo/css/icomoon.css	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/css/icomoon.css	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:04	193103/193103	---MCZ	200	added ('OK')	text/css	etag:W/%22645a4b8c-589ab%22	https://elpais.bo/cache_css/elpais-combined.min.v1683639180.css	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/cache_css/elpais-combined.min.v1683639180.css	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:05	4402/4402	---M-Z	200	added ('OK')	application/javascript	etag:W/%221132-XysC4a2Vt+mONL0o6U+bsaeRjIc%22	https://cdn.jsdelivr.net/npm/promise-polyfill@8/dist/polyfill.min.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/cdn.jsdelivr.net/npm/promise-polyfill@8/dist/polyfill.min.js	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:05	41456/41456	---MCZ	200	added ('OK')	application/javascript	etag:W/%221dc09d84-a1f0%22	https://elpais.bo/node_modules/sweetalert2/dist/sweetalert2.min.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/node_modules/sweetalert2/dist/sweetalert2.min.js	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:05	3580/3580	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ae7c670-dfc%22	https://elpais.bo/node_modules/autosize/dist/autosize.min.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/node_modules/autosize/dist/autosize.min.js	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:06	356021/356021	---MCZ	200	added ('OK')	application/javascript	etag:W/%221dc09d84-56eb5%22	https://elpais.bo/node_modules/moment/min/moment-with-locales.min.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/node_modules/moment/min/moment-with-locales.min.js	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:07	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2023%20Mar%202024%2000:48:10%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/www.googletagmanager.com/gtm.205445.delayed	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:08	2047/2047	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2023%20Mar%202024%2000:08:45%20GMT	https://ads.vidoomy.com/elpaisbo_14959.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/ads.vidoomy.com/elpaisbo_14959.js	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:09	18388/18388	---M--	200	added ('OK')	image/jpeg	etag:%2265f0ade5-12b33%22	https://elpais.bo/img/banners/mobile/0c5f87ec-d209-4603-8b67-9966fee3b9cd.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/img/banners/mobile/0c5f87ec-d209-4603-8b67-9966fee3b9cd.jpg	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:09	24680/24680	---M--	200	added ('OK')	image/jpeg	etag:%2265f0ade5-15fb7%22	https://elpais.bo/img/banners/tablet/0c5f87ec-d209-4603-8b67-9966fee3b9cd.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/img/banners/tablet/0c5f87ec-d209-4603-8b67-9966fee3b9cd.jpg	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:09	54937/54937	---M--	200	added ('OK')	image/jpeg	etag:%2265f0ade5-327cd%22	https://elpais.bo/img/banners/desktop/0c5f87ec-d209-4603-8b67-9966fee3b9cd.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/img/banners/desktop/0c5f87ec-d209-4603-8b67-9966fee3b9cd.jpg	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:10	177997/177997	---M--	200	added ('OK')	text/javascript	etag:13460528349955672681	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js?client=ca-pub-8946713109552767	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/pagead2.googlesyndication.com/pagead/js/fdac1.txt	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:10	109985/109985	---M--	200	added ('OK')	image/jpeg	etag:%22649dda8d-1ada1%22	https://elpais.bo/img/images_1200/contents/2023/06/29/46d9d2ad-94e9-4d19-9b36-88f5173f43e2.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/img/images_1200/contents/2023/06/29/46d9d2ad-94e9-4d19-9b36-88f5173f43e2.jpg	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:11	340/340	---M--	200	added ('OK')	image/jpeg	etag:%22649dda8d-2ec%22	https://elpais.bo/img/images_10/contents/2023/06/29/46d9d2ad-94e9-4d19-9b36-88f5173f43e2.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/img/images_10/contents/2023/06/29/46d9d2ad-94e9-4d19-9b36-88f5173f43e2.jpg	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:11	12748/12748	---M--	200	added ('OK')	image/jpeg	etag:%226476d055-b6b3%22	https://elpais.bo/img/banners/mobile/153e5679-dc85-4320-9b26-c71fb7c37679.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/img/banners/mobile/153e5679-dc85-4320-9b26-c71fb7c37679.jpg	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:11	30361/30361	---M--	200	added ('OK')	image/jpeg	etag:%226476d055-14106%22	https://elpais.bo/img/banners/tablet/153e5679-dc85-4320-9b26-c71fb7c37679.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/img/banners/tablet/153e5679-dc85-4320-9b26-c71fb7c37679.jpg	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:12	30361/30361	---M--	200	added ('OK')	image/jpeg	etag:%226476d055-14106%22	https://elpais.bo/img/banners/desktop/153e5679-dc85-4320-9b26-c71fb7c37679.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/img/banners/desktop/153e5679-dc85-4320-9b26-c71fb7c37679.jpg	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:13	34478/34478	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Mar%202024%2000:48:15%20GMT	https://elpais.bo/nacional/GET	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/nacional/GET	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:14	34482/34482	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Mar%202024%2000:48:16%20GMT	https://elpais.bo/nacional/POST	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/nacional/POST	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:14	21628/21628	---M--	200	added ('OK')	image/jpeg	etag:%226487d187-b34f%22	https://elpais.bo/img/banners/mobile/b7ce7947-4f02-4b86-8cc7-dde60373441d.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/img/banners/mobile/b7ce7947-4f02-4b86-8cc7-dde60373441d.jpg	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:14	21628/21628	---M--	200	added ('OK')	image/jpeg	etag:%226487d187-b34f%22	https://elpais.bo/img/banners/tablet/b7ce7947-4f02-4b86-8cc7-dde60373441d.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/img/banners/tablet/b7ce7947-4f02-4b86-8cc7-dde60373441d.jpg	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:14	21628/21628	---M--	200	added ('OK')	image/jpeg	etag:%226487d187-b34f%22	https://elpais.bo/img/banners/desktop/b7ce7947-4f02-4b86-8cc7-dde60373441d.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/img/banners/desktop/b7ce7947-4f02-4b86-8cc7-dde60373441d.jpg	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:16	84333/84333	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2000:48:18%20GMT	https://elpais.bo/nacional/20240322_luis-arce-emitio-un-mensaje-previo-al-censo-2024.html	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/nacional/20240322_luis-arce-emitio-un-mensaje-previo-al-censo-2024.html	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:16	31931/31931	---M--	200	added ('OK')	image/jpeg	etag:%226476d0bb-12d15%22	https://elpais.bo/img/banners/mobile/b7ed61d8-c4ed-428e-9b39-e6670bfa85e1.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/img/banners/mobile/b7ed61d8-c4ed-428e-9b39-e6670bfa85e1.jpg	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:16	31931/31931	---M--	200	added ('OK')	image/jpeg	etag:%226476d0bb-12d15%22	https://elpais.bo/img/banners/tablet/b7ed61d8-c4ed-428e-9b39-e6670bfa85e1.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/img/banners/tablet/b7ed61d8-c4ed-428e-9b39-e6670bfa85e1.jpg	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:16	22314/22314	---M--	200	added ('OK')	image/jpeg	etag:%226476d0bb-db0f%22	https://elpais.bo/img/banners/desktop/b7ed61d8-c4ed-428e-9b39-e6670bfa85e1.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/img/banners/desktop/b7ed61d8-c4ed-428e-9b39-e6670bfa85e1.jpg	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:16	333/333	---M--	200	added ('OK')	image/jpeg	etag:%2265fe1d09-2e3%22	https://elpais.bo/img/images_10/contents/2024/03/22/1b864615-360b-4da2-9d36-5c6cc2159ba8.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/img/images_10/contents/2024/03/22/1b864615-360b-4da2-9d36-5c6cc2159ba8.jpg	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:17	322/322	---M--	200	added ('OK')	image/jpeg	etag:%2265fe1429-2db%22	https://elpais.bo/img/images_10/contents/2024/03/22/1a94011f-63a8-4afb-b507-1c690eec3ea0.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/img/images_10/contents/2024/03/22/1a94011f-63a8-4afb-b507-1c690eec3ea0.jpg	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:17	343/343	---M--	200	added ('OK')	image/jpeg	etag:%2265fe11d6-2f3%22	https://elpais.bo/img/images_10/contents/2024/03/22/da8d2068-d437-4311-bbc8-3ebb42ac90c2.jpg	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/img/images_10/contents/2024/03/22/da8d2068-d437-4311-bbc8-3ebb42ac90c2.jpg	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:19	85343/85343	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2000:48:21%20GMT	https://elpais.bo/nacional/20240322_can-antidroga-detecta-cocaina-al-interior-de-carteras-artesanales-en-el-aeropuerto-viru-viru.html	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/nacional/20240322_can-antidroga-detecta-cocaina-al-interior-de-carteras-artesanales-en-el-aeropuerto-viru-viru.html	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:19	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265fc0d6b-4d7%22	https://elpais.bo/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:19	19865/19865	---M--	200	added ('OK')	text/javascript	date:Thu,%2023%20Apr%202020%2023:25:10%20GMT	https://www.gstatic.com/firebasejs/7.14.2/firebase-app.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/www.gstatic.com/firebasejs/7.14.2/firebase-app.js	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:20	173469/173469	---M--	200	added ('OK')	text/javascript	date:Thu,%2023%20Apr%202020%2023:25:10%20GMT	https://www.gstatic.com/firebasejs/7.14.2/firebase-auth.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/www.gstatic.com/firebasejs/7.14.2/firebase-auth.js	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:20	97163/97163	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-17b8b%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/1.12.4/jquery.min.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/cdnjs.cloudflare.com/ajax/libs/jquery/1.12.4/jquery.min.js	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:21	127934/127934	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03cf2-1f3be%22	https://cdnjs.cloudflare.com/ajax/libs/Swiper/4.5.0/js/swiper.min.js?v=1.0.6	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/cdnjs.cloudflare.com/ajax/libs/Swiper/4.5.0/js/swiper.minc924.js	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:22	8804/8804	---M-Z	200	added ('OK')	application/javascript	etag:W/%222264-9KbQsXoVEpJWjJIdjufmbZ4QTDU%22	https://cdn.jsdelivr.net/jquery.jssocials/1.4.0/jssocials.min.js?v=1.0.6	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/cdn.jsdelivr.net/jquery.jssocials/1.4.0/jssocials.minc924.js	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:22	133324/133324	---M-Z	200	added ('OK')	application/javascript	etag:W/%22208cc-IrZnStkaue7Q34p77FVFiTLAWZ4%22	https://cdn.jsdelivr.net/npm/uikit@3.2.7/dist/js/uikit.min.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/cdn.jsdelivr.net/npm/uikit@3.2.7/dist/js/uikit.min.js	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:22	63985/63985	---M-Z	200	added ('OK')	application/javascript	etag:W/%22f9f1-Rfw2pCaIK+7ZRI4UtnlSEFYSVRw%22	https://cdn.jsdelivr.net/npm/uikit@3.2.7/dist/js/uikit-icons.min.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/cdn.jsdelivr.net/npm/uikit@3.2.7/dist/js/uikit-icons.min.js	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
20:48:23	9512/9512	---MCZ	200	added ('OK')	application/javascript	etag:W/%221dc09d84-2528%22	https://elpais.bo/node_modules/lightbox2/dist/js/lightbox.min.js	C:/Users/villa/Desktop/Nueva%20carpeta/clon_tarija/Clon_tarija/elpais.bo/node_modules/lightbox2/dist/js/lightbox.min.js	(from https://elpais.bo/nacional/20230629_pagina-siete-cierra-despues-de-13-anos-intensos.html)
